detector,n_bins,n_obs_per_period,alpha,testing_set,time2build,time2predict,tp,tn,fp,fn
Hamming,40,48,1,normal,1.1352629661560059,0.27874112129211426,0,103,2,0
Hamming,40,48,1,anomalous,1.1352629661560059,0.2824373245239258,2,0,0,103
Hamming,40,48,2,normal,1.1338529586791992,0.2754859924316406,0,101,4,0
Hamming,40,48,2,anomalous,1.1338529586791992,0.28513216972351074,4,0,0,101
Hamming,40,48,3,normal,1.1240708827972412,0.280350923538208,0,99,6,0
Hamming,40,48,3,anomalous,1.1240708827972412,0.28218507766723633,11,0,0,94
Hamming,40,48,4,normal,1.1630158424377441,0.2759261131286621,0,99,6,0
Hamming,40,48,4,anomalous,1.1630158424377441,0.28873515129089355,11,0,0,94
Hamming,40,48,5,normal,1.1302998065948486,0.2761819362640381,0,96,9,0
Hamming,40,48,5,anomalous,1.1302998065948486,0.2865290641784668,20,0,0,85
Hamming,40,48,6,normal,1.1366469860076904,0.2822389602661133,0,96,9,0
Hamming,40,48,6,anomalous,1.1366469860076904,0.2852349281311035,20,0,0,85
Hamming,40,48,7,normal,1.1350841522216797,0.2749629020690918,0,96,9,0
Hamming,40,48,7,anomalous,1.1350841522216797,0.287153959274292,20,0,0,85
Hamming,40,48,8,normal,1.1324763298034668,0.2749788761138916,0,93,12,0
Hamming,40,48,8,anomalous,1.1324763298034668,0.28011417388916016,31,0,0,74
Hamming,40,48,9,normal,1.142000675201416,0.2776472568511963,0,93,12,0
Hamming,40,48,9,anomalous,1.142000675201416,0.2821171283721924,31,0,0,74
Hamming,40,48,10,normal,1.134887933731079,0.2793538570404053,0,93,12,0
Hamming,40,48,10,anomalous,1.134887933731079,0.28289794921875,31,0,0,74
Hamming,45,48,1,normal,1.2349631786346436,0.29924607276916504,0,104,1,0
Hamming,45,48,1,anomalous,1.2349631786346436,0.309769868850708,3,0,0,102
Hamming,45,48,2,normal,1.2375092506408691,0.3033130168914795,0,104,1,0
Hamming,45,48,2,anomalous,1.2375092506408691,0.31036901473999023,3,0,0,102
Hamming,45,48,3,normal,1.2267811298370361,0.2985820770263672,0,103,2,0
Hamming,45,48,3,anomalous,1.2267811298370361,0.3198511600494385,5,0,0,100
Hamming,45,48,4,normal,1.2297821044921875,0.29906463623046875,0,102,3,0
Hamming,45,48,4,anomalous,1.2297821044921875,0.3072657585144043,11,0,0,94
Hamming,45,48,5,normal,1.2351109981536865,0.30992579460144043,0,102,3,0
Hamming,45,48,5,anomalous,1.2351109981536865,0.30837297439575195,11,0,0,94
Hamming,45,48,6,normal,1.2331688404083252,0.306304931640625,0,102,3,0
Hamming,45,48,6,anomalous,1.2331688404083252,0.307614803314209,11,0,0,94
Hamming,45,48,7,normal,1.2277700901031494,0.299058198928833,0,100,5,0
Hamming,45,48,7,anomalous,1.2277700901031494,0.3122060298919678,20,0,0,85
Hamming,45,48,8,normal,1.235219955444336,0.30253005027770996,0,100,5,0
Hamming,45,48,8,anomalous,1.235219955444336,0.3090989589691162,20,0,0,85
Hamming,45,48,9,normal,1.2399969100952148,0.2994067668914795,0,100,5,0
Hamming,45,48,9,anomalous,1.2399969100952148,0.3050379753112793,20,0,0,85
Hamming,45,48,10,normal,1.2318272590637207,0.30019211769104004,0,92,13,0
Hamming,45,48,10,anomalous,1.2318272590637207,0.3034069538116455,28,0,0,77
Hamming,50,48,1,normal,1.3396580219268799,0.32544708251953125,0,103,2,0
Hamming,50,48,1,anomalous,1.3396580219268799,0.32863736152648926,0,0,0,105
Hamming,50,48,2,normal,1.3405671119689941,0.32447099685668945,0,103,2,0
Hamming,50,48,2,anomalous,1.3405671119689941,0.3296530246734619,0,0,0,105
Hamming,50,48,3,normal,1.3511219024658203,0.3249378204345703,0,102,3,0
Hamming,50,48,3,anomalous,1.3511219024658203,0.3286290168762207,5,0,0,100
Hamming,50,48,4,normal,1.3448631763458252,0.32348203659057617,0,101,4,0
Hamming,50,48,4,anomalous,1.3448631763458252,0.3280220031738281,13,0,0,92
Hamming,50,48,5,normal,1.343430995941162,0.32617807388305664,0,101,4,0
Hamming,50,48,5,anomalous,1.343430995941162,0.32999134063720703,13,0,0,92
Hamming,50,48,6,normal,1.342022180557251,0.3245849609375,0,101,4,0
Hamming,50,48,6,anomalous,1.342022180557251,0.33251094818115234,13,0,0,92
Hamming,50,48,7,normal,1.3398258686065674,0.32311511039733887,0,101,4,0
Hamming,50,48,7,anomalous,1.3398258686065674,0.33036279678344727,13,0,0,92
Hamming,50,48,8,normal,1.3428528308868408,0.3235321044921875,0,96,9,0
Hamming,50,48,8,anomalous,1.3428528308868408,0.33063602447509766,19,0,0,86
Hamming,50,48,9,normal,1.3392126560211182,0.3247349262237549,0,96,9,0
Hamming,50,48,9,anomalous,1.3392126560211182,0.3304469585418701,19,0,0,86
Hamming,50,48,10,normal,1.3387401103973389,0.32567906379699707,0,96,9,0
Hamming,50,48,10,anomalous,1.3387401103973389,0.3281588554382324,19,0,0,86
Hamming,5,96,1,normal,0.269866943359375,0.06430315971374512,0,52,0,0
Hamming,5,96,1,anomalous,0.269866943359375,0.06748700141906738,0,0,0,52
Hamming,5,96,2,normal,0.2570047378540039,0.06625008583068848,0,52,0,0
Hamming,5,96,2,anomalous,0.2570047378540039,0.06775021553039551,0,0,0,52
Hamming,5,96,3,normal,0.2556328773498535,0.06948995590209961,0,52,0,0
Hamming,5,96,3,anomalous,0.2556328773498535,0.07101106643676758,0,0,0,52
Hamming,5,96,4,normal,0.25524091720581055,0.06316399574279785,0,52,0,0
Hamming,5,96,4,anomalous,0.25524091720581055,0.07194209098815918,0,0,0,52
Hamming,5,96,5,normal,0.2535591125488281,0.06394696235656738,0,52,0,0
Hamming,5,96,5,anomalous,0.2535591125488281,0.0691688060760498,0,0,0,52
Hamming,5,96,6,normal,0.2615501880645752,0.0646371841430664,0,52,0,0
Hamming,5,96,6,anomalous,0.2615501880645752,0.06837606430053711,0,0,0,52
Hamming,5,96,7,normal,0.2589900493621826,0.06518101692199707,0,52,0,0
Hamming,5,96,7,anomalous,0.2589900493621826,0.06877708435058594,0,0,0,52
Hamming,5,96,8,normal,0.25257205963134766,0.07125091552734375,0,52,0,0
Hamming,5,96,8,anomalous,0.25257205963134766,0.0696260929107666,0,0,0,52
Hamming,5,96,9,normal,0.25260186195373535,0.06363224983215332,0,52,0,0
Hamming,5,96,9,anomalous,0.25260186195373535,0.06803297996520996,0,0,0,52
Hamming,5,96,10,normal,0.2587110996246338,0.06340384483337402,0,52,0,0
Hamming,5,96,10,anomalous,0.2587110996246338,0.0670468807220459,0,0,0,52
Hamming,10,96,1,normal,0.30132603645324707,0.07416701316833496,0,52,0,0
Hamming,10,96,1,anomalous,0.30132603645324707,0.07998895645141602,0,0,0,52
Hamming,10,96,2,normal,0.2924642562866211,0.07330012321472168,0,52,0,0
Hamming,10,96,2,anomalous,0.2924642562866211,0.08289313316345215,0,0,0,52
Hamming,10,96,3,normal,0.2972748279571533,0.07353901863098145,0,51,1,0
Hamming,10,96,3,anomalous,0.2972748279571533,0.07872819900512695,3,0,0,49
Hamming,10,96,4,normal,0.29380106925964355,0.07658004760742188,0,51,1,0
Hamming,10,96,4,anomalous,0.29380106925964355,0.07978105545043945,3,0,0,49
Hamming,10,96,5,normal,0.3023998737335205,0.0735008716583252,0,51,1,0
Hamming,10,96,5,anomalous,0.3023998737335205,0.07820606231689453,3,0,0,49
Hamming,10,96,6,normal,0.2966489791870117,0.07535290718078613,0,51,1,0
Hamming,10,96,6,anomalous,0.2966489791870117,0.07767128944396973,3,0,0,49
Hamming,10,96,7,normal,0.2979099750518799,0.08280491828918457,0,50,2,0
Hamming,10,96,7,anomalous,0.2979099750518799,0.07927799224853516,8,0,0,44
Hamming,10,96,8,normal,0.2919769287109375,0.07367992401123047,0,50,2,0
Hamming,10,96,8,anomalous,0.2919769287109375,0.07952094078063965,8,0,0,44
Hamming,10,96,9,normal,0.29642605781555176,0.07357501983642578,0,50,2,0
Hamming,10,96,9,anomalous,0.29642605781555176,0.09002804756164551,8,0,0,44
Hamming,10,96,10,normal,0.29480481147766113,0.0731201171875,0,50,2,0
Hamming,10,96,10,anomalous,0.29480481147766113,0.07803797721862793,8,0,0,44
Hamming,15,96,1,normal,0.34129786491394043,0.08450508117675781,0,52,0,0
Hamming,15,96,1,anomalous,0.34129786491394043,0.09671783447265625,1,0,0,51
Hamming,15,96,2,normal,0.3385601043701172,0.08443117141723633,0,52,0,0
Hamming,15,96,2,anomalous,0.3385601043701172,0.09139299392700195,3,0,0,49
Hamming,15,96,3,normal,0.3526768684387207,0.09266281127929688,0,52,0,0
Hamming,15,96,3,anomalous,0.3526768684387207,0.08994293212890625,11,0,0,41
Hamming,15,96,4,normal,0.33637189865112305,0.08625102043151855,0,52,0,0
Hamming,15,96,4,anomalous,0.33637189865112305,0.08990716934204102,11,0,0,41
Hamming,15,96,5,normal,0.34530091285705566,0.08817911148071289,0,52,0,0
Hamming,15,96,5,anomalous,0.34530091285705566,0.08945679664611816,11,0,0,41
Hamming,15,96,6,normal,0.3409087657928467,0.0850980281829834,0,52,0,0
Hamming,15,96,6,anomalous,0.3409087657928467,0.0903630256652832,11,0,0,41
Hamming,15,96,7,normal,0.34607887268066406,0.08517575263977051,0,48,4,0
Hamming,15,96,7,anomalous,0.34607887268066406,0.09044504165649414,23,0,0,29
Hamming,15,96,8,normal,0.3417668342590332,0.08611011505126953,0,48,4,0
Hamming,15,96,8,anomalous,0.3417668342590332,0.08928394317626953,23,0,0,29
Hamming,15,96,9,normal,0.34328293800354004,0.08533930778503418,0,48,4,0
Hamming,15,96,9,anomalous,0.34328293800354004,0.08782410621643066,23,0,0,29
Hamming,15,96,10,normal,0.33936309814453125,0.0838768482208252,0,48,4,0
Hamming,15,96,10,anomalous,0.33936309814453125,0.0892019271850586,23,0,0,29
Hamming,20,96,1,normal,0.39182615280151367,0.09623193740844727,0,52,0,0
Hamming,20,96,1,anomalous,0.39182615280151367,0.10107803344726562,5,0,0,47
Hamming,20,96,2,normal,0.3866910934448242,0.09533071517944336,0,50,2,0
Hamming,20,96,2,anomalous,0.3866910934448242,0.10559415817260742,12,0,0,40
Hamming,20,96,3,normal,0.38353681564331055,0.09564924240112305,0,50,2,0
Hamming,20,96,3,anomalous,0.38353681564331055,0.10168695449829102,12,0,0,40
Hamming,20,96,4,normal,0.38599491119384766,0.09833908081054688,0,50,2,0
Hamming,20,96,4,anomalous,0.38599491119384766,0.10158610343933105,12,0,0,40
Hamming,20,96,5,normal,0.38561201095581055,0.09615421295166016,0,50,2,0
Hamming,20,96,5,anomalous,0.38561201095581055,0.1000680923461914,12,0,0,40
Hamming,20,96,6,normal,0.3917362689971924,0.09527015686035156,0,50,2,0
Hamming,20,96,6,anomalous,0.3917362689971924,0.0987398624420166,12,0,0,40
Hamming,20,96,7,normal,0.3822970390319824,0.09589314460754395,0,49,3,0
Hamming,20,96,7,anomalous,0.3822970390319824,0.10284709930419922,20,0,0,32
Hamming,20,96,8,normal,0.38681697845458984,0.09581494331359863,0,49,3,0
Hamming,20,96,8,anomalous,0.38681697845458984,0.1010890007019043,20,0,0,32
Hamming,20,96,9,normal,0.3844442367553711,0.10291099548339844,0,49,3,0
Hamming,20,96,9,anomalous,0.3844442367553711,0.10219621658325195,20,0,0,32
Hamming,20,96,10,normal,0.3812720775604248,0.09516501426696777,0,46,6,0
Hamming,20,96,10,anomalous,0.3812720775604248,0.09977197647094727,25,0,0,27
Hamming,25,96,1,normal,0.4359581470489502,0.11069583892822266,0,52,0,0
Hamming,25,96,1,anomalous,0.4359581470489502,0.11110305786132812,6,0,0,46
Hamming,25,96,2,normal,0.4309098720550537,0.10683703422546387,0,52,0,0
Hamming,25,96,2,anomalous,0.4309098720550537,0.11462783813476562,10,0,0,42
Hamming,25,96,3,normal,0.4332411289215088,0.10712099075317383,0,52,0,0
Hamming,25,96,3,anomalous,0.4332411289215088,0.11269617080688477,10,0,0,42
Hamming,25,96,4,normal,0.4458491802215576,0.10604500770568848,0,51,1,0
Hamming,25,96,4,anomalous,0.4458491802215576,0.1114969253540039,16,0,0,36
Hamming,25,96,5,normal,0.433103084564209,0.11070799827575684,0,49,3,0
Hamming,25,96,5,anomalous,0.433103084564209,0.11300039291381836,28,0,0,24
Hamming,25,96,6,normal,0.4281318187713623,0.10925698280334473,0,49,3,0
Hamming,25,96,6,anomalous,0.4281318187713623,0.11329102516174316,28,0,0,24
Hamming,25,96,7,normal,0.43807291984558105,0.1083688735961914,0,49,3,0
Hamming,25,96,7,anomalous,0.43807291984558105,0.11095714569091797,28,0,0,24
Hamming,25,96,8,normal,0.4339148998260498,0.11165213584899902,0,49,3,0
Hamming,25,96,8,anomalous,0.4339148998260498,0.11364483833312988,28,0,0,24
Hamming,25,96,9,normal,0.4265620708465576,0.10681796073913574,0,49,3,0
Hamming,25,96,9,anomalous,0.4265620708465576,0.11218476295471191,28,0,0,24
Hamming,25,96,10,normal,0.43878912925720215,0.10669803619384766,0,45,7,0
Hamming,25,96,10,anomalous,0.43878912925720215,0.11202216148376465,33,0,0,19
Hamming,30,96,1,normal,0.4795849323272705,0.12475395202636719,0,52,0,0
Hamming,30,96,1,anomalous,0.4795849323272705,0.12631607055664062,7,0,0,45
Hamming,30,96,2,normal,0.47690892219543457,0.11777615547180176,0,52,0,0
Hamming,30,96,2,anomalous,0.47690892219543457,0.12393617630004883,7,0,0,45
Hamming,30,96,3,normal,0.48911309242248535,0.1189110279083252,0,51,1,0
Hamming,30,96,3,anomalous,0.48911309242248535,0.1245279312133789,15,0,0,37
Hamming,30,96,4,normal,0.4818902015686035,0.11742806434631348,0,48,4,0
Hamming,30,96,4,anomalous,0.4818902015686035,0.12550568580627441,24,0,0,28
Hamming,30,96,5,normal,0.4758322238922119,0.12140798568725586,0,48,4,0
Hamming,30,96,5,anomalous,0.4758322238922119,0.12462496757507324,24,0,0,28
Hamming,30,96,6,normal,0.48151278495788574,0.11750578880310059,0,48,4,0
Hamming,30,96,6,anomalous,0.48151278495788574,0.12254691123962402,24,0,0,28
Hamming,30,96,7,normal,0.4849867820739746,0.11654090881347656,0,48,4,0
Hamming,30,96,7,anomalous,0.4849867820739746,0.12654685974121094,24,0,0,28
Hamming,30,96,8,normal,0.4878041744232178,0.11829924583435059,0,48,4,0
Hamming,30,96,8,anomalous,0.4878041744232178,0.12097883224487305,24,0,0,28
Hamming,30,96,9,normal,0.4868290424346924,0.1178276538848877,0,47,5,0
Hamming,30,96,9,anomalous,0.4868290424346924,0.12932586669921875,27,0,0,25
Hamming,30,96,10,normal,0.47646093368530273,0.11907505989074707,0,47,5,0
Hamming,30,96,10,anomalous,0.47646093368530273,0.12812590599060059,27,0,0,25
Hamming,35,96,1,normal,0.5362541675567627,0.12905383110046387,0,52,0,0
Hamming,35,96,1,anomalous,0.5362541675567627,0.13638091087341309,10,0,0,42
Hamming,35,96,2,normal,0.5423662662506104,0.12867522239685059,0,51,1,0
Hamming,35,96,2,anomalous,0.5423662662506104,0.13318300247192383,18,0,0,34
Hamming,35,96,3,normal,0.5327103137969971,0.13991308212280273,0,49,3,0
Hamming,35,96,3,anomalous,0.5327103137969971,0.13486003875732422,21,0,0,31
Hamming,35,96,4,normal,0.5250470638275146,0.1300339698791504,0,47,5,0
Hamming,35,96,4,anomalous,0.5250470638275146,0.14075803756713867,25,0,0,27
Hamming,35,96,5,normal,0.5313050746917725,0.12856388092041016,0,47,5,0
Hamming,35,96,5,anomalous,0.5313050746917725,0.1336231231689453,25,0,0,27
Hamming,35,96,6,normal,0.5360879898071289,0.13076305389404297,0,47,5,0
Hamming,35,96,6,anomalous,0.5360879898071289,0.13568496704101562,25,0,0,27
Hamming,35,96,7,normal,0.5319452285766602,0.12944602966308594,0,44,8,0
Hamming,35,96,7,anomalous,0.5319452285766602,0.13608717918395996,29,0,0,23
Hamming,35,96,8,normal,0.5295670032501221,0.13176584243774414,0,44,8,0
Hamming,35,96,8,anomalous,0.5295670032501221,0.13289904594421387,29,0,0,23
Hamming,35,96,9,normal,0.534066915512085,0.1298820972442627,0,44,8,0
Hamming,35,96,9,anomalous,0.534066915512085,0.14259791374206543,29,0,0,23
Hamming,35,96,10,normal,0.525496244430542,0.1320950984954834,0,44,8,0
Hamming,35,96,10,anomalous,0.525496244430542,0.13590574264526367,29,0,0,23
Hamming,40,96,1,normal,0.5904970169067383,0.14159107208251953,0,51,1,0
Hamming,40,96,1,anomalous,0.5904970169067383,0.14728116989135742,7,0,0,45
Hamming,40,96,2,normal,0.5887019634246826,0.14243721961975098,0,51,1,0
Hamming,40,96,2,anomalous,0.5887019634246826,0.1479661464691162,14,0,0,38
Hamming,40,96,3,normal,0.5946829319000244,0.14146900177001953,0,51,1,0
Hamming,40,96,3,anomalous,0.5946829319000244,0.1475069522857666,18,0,0,34
Hamming,40,96,4,normal,0.5951387882232666,0.14192771911621094,0,46,6,0
Hamming,40,96,4,anomalous,0.5951387882232666,0.14742588996887207,24,0,0,28
Hamming,40,96,5,normal,0.5877180099487305,0.1459789276123047,0,46,6,0
Hamming,40,96,5,anomalous,0.5877180099487305,0.15023207664489746,24,0,0,28
Hamming,40,96,6,normal,0.5809030532836914,0.14929676055908203,0,45,7,0
Hamming,40,96,6,anomalous,0.5809030532836914,0.14530587196350098,28,0,0,24
Hamming,40,96,7,normal,0.5831232070922852,0.14502286911010742,0,45,7,0
Hamming,40,96,7,anomalous,0.5831232070922852,0.15041399002075195,28,0,0,24
Hamming,40,96,8,normal,0.5796887874603271,0.1418321132659912,0,45,7,0
Hamming,40,96,8,anomalous,0.5796887874603271,0.15198421478271484,28,0,0,24
Hamming,40,96,9,normal,0.5799219608306885,0.1408390998840332,0,45,7,0
Hamming,40,96,9,anomalous,0.5799219608306885,0.14795303344726562,28,0,0,24
Hamming,40,96,10,normal,0.5856528282165527,0.14043498039245605,0,45,7,0
Hamming,40,96,10,anomalous,0.5856528282165527,0.14854097366333008,28,0,0,24
Hamming,45,96,1,normal,0.6280848979949951,0.1535511016845703,0,51,1,0
Hamming,45,96,1,anomalous,0.6280848979949951,0.16018080711364746,9,0,0,43
Hamming,45,96,2,normal,0.6310038566589355,0.1542360782623291,0,51,1,0
Hamming,45,96,2,anomalous,0.6310038566589355,0.16026687622070312,14,0,0,38
Hamming,45,96,3,normal,0.6455838680267334,0.1540360450744629,0,51,1,0
Hamming,45,96,3,anomalous,0.6455838680267334,0.16087985038757324,14,0,0,38
Hamming,45,96,4,normal,0.6425960063934326,0.15412092208862305,0,51,1,0
Hamming,45,96,4,anomalous,0.6425960063934326,0.15874195098876953,17,0,0,35
Hamming,45,96,5,normal,0.6420927047729492,0.15370488166809082,0,49,3,0
Hamming,45,96,5,anomalous,0.6420927047729492,0.15874004364013672,19,0,0,33
Hamming,45,96,6,normal,0.6424131393432617,0.15502715110778809,0,49,3,0
Hamming,45,96,6,anomalous,0.6424131393432617,0.15958499908447266,19,0,0,33
Hamming,45,96,7,normal,0.6325581073760986,0.1555628776550293,0,44,8,0
Hamming,45,96,7,anomalous,0.6325581073760986,0.16030120849609375,26,0,0,26
Hamming,45,96,8,normal,0.6368389129638672,0.15316200256347656,0,44,8,0
Hamming,45,96,8,anomalous,0.6368389129638672,0.16355204582214355,26,0,0,26
Hamming,45,96,9,normal,0.6376070976257324,0.1544508934020996,0,44,8,0
Hamming,45,96,9,anomalous,0.6376070976257324,0.16060495376586914,26,0,0,26
Hamming,45,96,10,normal,0.6441199779510498,0.15540480613708496,0,41,11,0
Hamming,45,96,10,anomalous,0.6441199779510498,0.15858817100524902,27,0,0,25
Hamming,50,96,1,normal,0.6927969455718994,0.16692614555358887,0,51,1,0
Hamming,50,96,1,anomalous,0.6927969455718994,0.17232632637023926,3,0,0,49
Hamming,50,96,2,normal,0.6918361186981201,0.16636013984680176,0,51,1,0
Hamming,50,96,2,anomalous,0.6918361186981201,0.17147302627563477,12,0,0,40
Hamming,50,96,3,normal,0.6924176216125488,0.16691088676452637,0,51,1,0
Hamming,50,96,3,anomalous,0.6924176216125488,0.17035579681396484,14,0,0,38
Hamming,50,96,4,normal,0.6953542232513428,0.16554808616638184,0,49,3,0
Hamming,50,96,4,anomalous,0.6953542232513428,0.17227983474731445,15,0,0,37
Hamming,50,96,5,normal,0.6928977966308594,0.16632699966430664,0,49,3,0
Hamming,50,96,5,anomalous,0.6928977966308594,0.17045092582702637,15,0,0,37
Hamming,50,96,6,normal,0.6895301342010498,0.16889500617980957,0,49,3,0
Hamming,50,96,6,anomalous,0.6895301342010498,0.17111873626708984,15,0,0,37
Hamming,50,96,7,normal,0.6973650455474854,0.1722550392150879,0,46,6,0
Hamming,50,96,7,anomalous,0.6973650455474854,0.17129087448120117,18,0,0,34
Hamming,50,96,8,normal,0.6872220039367676,0.1680741310119629,0,46,6,0
Hamming,50,96,8,anomalous,0.6872220039367676,0.16933774948120117,18,0,0,34
Hamming,50,96,9,normal,0.6848888397216797,0.16611123085021973,0,46,6,0
Hamming,50,96,9,anomalous,0.6848888397216797,0.18265199661254883,18,0,0,34
Hamming,50,96,10,normal,0.695112943649292,0.16601181030273438,0,46,6,0
Hamming,50,96,10,anomalous,0.695112943649292,0.17521190643310547,18,0,0,34
Hamming,5,168,1,normal,0.16706418991088867,0.04099416732788086,0,30,0,0
Hamming,5,168,1,anomalous,0.16706418991088867,0.04171276092529297,0,0,0,30
Hamming,5,168,2,normal,0.16307926177978516,0.03940391540527344,0,29,1,0
Hamming,5,168,2,anomalous,0.16307926177978516,0.04156017303466797,0,0,0,30
Hamming,5,168,3,normal,0.16514086723327637,0.040421247482299805,0,29,1,0
Hamming,5,168,3,anomalous,0.16514086723327637,0.043309926986694336,0,0,0,30
Hamming,5,168,4,normal,0.1609821319580078,0.03951287269592285,0,29,1,0
Hamming,5,168,4,anomalous,0.1609821319580078,0.040457963943481445,0,0,0,30
Hamming,5,168,5,normal,0.16798114776611328,0.04141497611999512,0,29,1,0
Hamming,5,168,5,anomalous,0.16798114776611328,0.04129981994628906,0,0,0,30
Hamming,5,168,6,normal,0.15998101234436035,0.03929018974304199,0,29,1,0
Hamming,5,168,6,anomalous,0.15998101234436035,0.043122053146362305,0,0,0,30
Hamming,5,168,7,normal,0.161207914352417,0.039418935775756836,0,29,1,0
Hamming,5,168,7,anomalous,0.161207914352417,0.040225982666015625,0,0,0,30
Hamming,5,168,8,normal,0.16179895401000977,0.039640188217163086,0,29,1,0
Hamming,5,168,8,anomalous,0.16179895401000977,0.04052376747131348,0,0,0,30
Hamming,5,168,9,normal,0.1670527458190918,0.03956890106201172,0,29,1,0
