detector,n_bins,n_obs_per_period,alpha,testing_set,time_model_creation,time_model_prediction,n_tp,n_tn,n_fp,n_fn
Hamming,35,48,10,anomalous,0.95271897315979,0.24835491180419922,26,0,0,79
Hamming,40,48,1,normal,1.0312001705169678,0.2528507709503174,0,103,2,0
Hamming,40,48,1,anomalous,1.0312001705169678,0.25921082496643066,2,0,0,103
Hamming,40,48,2,normal,1.0209121704101562,0.25220704078674316,0,101,4,0
Hamming,40,48,2,anomalous,1.0209121704101562,0.2632870674133301,4,0,0,101
Hamming,40,48,3,normal,1.0241799354553223,0.24793100357055664,0,99,6,0
Hamming,40,48,3,anomalous,1.0241799354553223,0.25609493255615234,11,0,0,94
Hamming,40,48,4,normal,1.0243821144104004,0.2554659843444824,0,99,6,0
Hamming,40,48,4,anomalous,1.0243821144104004,0.26069092750549316,11,0,0,94
Hamming,40,48,5,normal,1.0214929580688477,0.2547190189361572,0,96,9,0
Hamming,40,48,5,anomalous,1.0214929580688477,0.257932186126709,20,0,0,85
Hamming,40,48,6,normal,1.02494215965271,0.25990915298461914,0,96,9,0
Hamming,40,48,6,anomalous,1.02494215965271,0.2557799816131592,20,0,0,85
Hamming,40,48,7,normal,1.0335347652435303,0.2531766891479492,0,96,9,0
Hamming,40,48,7,anomalous,1.0335347652435303,0.2552509307861328,20,0,0,85
Hamming,40,48,8,normal,1.0219509601593018,0.2617228031158447,0,93,12,0
Hamming,40,48,8,anomalous,1.0219509601593018,0.25670814514160156,31,0,0,74
Hamming,40,48,9,normal,1.0371642112731934,0.25316500663757324,0,93,12,0
Hamming,40,48,9,anomalous,1.0371642112731934,0.25951719284057617,31,0,0,74
Hamming,40,48,10,normal,1.0310778617858887,0.2504701614379883,0,93,12,0
Hamming,40,48,10,anomalous,1.0310778617858887,0.25536513328552246,31,0,0,74
Hamming,45,48,1,normal,1.1139001846313477,0.2710142135620117,0,104,1,0
Hamming,45,48,1,anomalous,1.1139001846313477,0.2923922538757324,3,0,0,102
Hamming,45,48,2,normal,1.325084924697876,0.275799036026001,0,104,1,0
Hamming,45,48,2,anomalous,1.325084924697876,0.2938370704650879,3,0,0,102
Hamming,45,48,3,normal,1.1490271091461182,0.27429771423339844,0,103,2,0
Hamming,45,48,3,anomalous,1.1490271091461182,0.2880280017852783,5,0,0,100
Hamming,45,48,4,normal,1.1320240497589111,0.29224205017089844,0,102,3,0
Hamming,45,48,4,anomalous,1.1320240497589111,0.2771148681640625,11,0,0,94
Hamming,45,48,5,normal,1.1160492897033691,0.26956915855407715,0,102,3,0
Hamming,45,48,5,anomalous,1.1160492897033691,0.2851681709289551,11,0,0,94
Hamming,45,48,6,normal,1.112975835800171,0.27380919456481934,0,102,3,0
Hamming,45,48,6,anomalous,1.112975835800171,0.2789440155029297,11,0,0,94
Hamming,45,48,7,normal,1.1366777420043945,0.273590087890625,0,100,5,0
Hamming,45,48,7,anomalous,1.1366777420043945,0.2786722183227539,20,0,0,85
Hamming,45,48,8,normal,1.1244168281555176,0.28301095962524414,0,100,5,0
Hamming,45,48,8,anomalous,1.1244168281555176,0.28273606300354004,20,0,0,85
Hamming,45,48,9,normal,1.117762804031372,0.2718820571899414,0,100,5,0
Hamming,45,48,9,anomalous,1.117762804031372,0.279803991317749,20,0,0,85
Hamming,45,48,10,normal,1.1286351680755615,0.2747941017150879,0,92,13,0
Hamming,45,48,10,anomalous,1.1286351680755615,0.2758510112762451,28,0,0,77
Hamming,50,48,1,normal,1.2024500370025635,0.2993741035461426,0,103,2,0
Hamming,50,48,1,anomalous,1.2024500370025635,0.2984628677368164,0,0,0,105
Hamming,50,48,2,normal,1.2040119171142578,0.2913181781768799,0,103,2,0
Hamming,50,48,2,anomalous,1.2040119171142578,0.3142390251159668,0,0,0,105
Hamming,50,48,3,normal,1.20316481590271,0.2924349308013916,0,102,3,0
Hamming,50,48,3,anomalous,1.20316481590271,0.3073549270629883,5,0,0,100
Hamming,50,48,4,normal,1.2062149047851562,0.301710844039917,0,101,4,0
Hamming,50,48,4,anomalous,1.2062149047851562,0.29763197898864746,13,0,0,92
Hamming,50,48,5,normal,1.2111461162567139,0.2950150966644287,0,101,4,0
Hamming,50,48,5,anomalous,1.2111461162567139,0.3046422004699707,13,0,0,92
Hamming,50,48,6,normal,1.2041709423065186,0.29947710037231445,0,101,4,0
Hamming,50,48,6,anomalous,1.2041709423065186,0.29919886589050293,13,0,0,92
Hamming,50,48,7,normal,1.2064578533172607,0.29199695587158203,0,101,4,0
Hamming,50,48,7,anomalous,1.2064578533172607,0.30885791778564453,13,0,0,92
Hamming,50,48,8,normal,1.2023811340332031,0.2908761501312256,0,96,9,0
Hamming,50,48,8,anomalous,1.2023811340332031,0.30437421798706055,19,0,0,86
Hamming,50,48,9,normal,1.1983609199523926,0.2905759811401367,0,96,9,0
Hamming,50,48,9,anomalous,1.1983609199523926,0.301149845123291,19,0,0,86
Hamming,50,48,10,normal,1.212048053741455,0.2920377254486084,0,96,9,0
Hamming,50,48,10,anomalous,1.212048053741455,0.29837799072265625,19,0,0,86
Hamming,5,96,1,normal,0.23926806449890137,0.05896806716918945,0,52,0,0
Hamming,5,96,1,anomalous,0.23926806449890137,0.06876921653747559,0,0,0,52
Hamming,5,96,2,normal,0.23916292190551758,0.058630943298339844,0,52,0,0
Hamming,5,96,2,anomalous,0.23916292190551758,0.06374216079711914,0,0,0,52
Hamming,5,96,3,normal,0.23923301696777344,0.05854487419128418,0,52,0,0
Hamming,5,96,3,anomalous,0.23923301696777344,0.06266307830810547,0,0,0,52
Hamming,5,96,4,normal,0.24573898315429688,0.0593419075012207,0,52,0,0
Hamming,5,96,4,anomalous,0.24573898315429688,0.06292128562927246,0,0,0,52
Hamming,5,96,5,normal,0.23977994918823242,0.06101107597351074,0,52,0,0
Hamming,5,96,5,anomalous,0.23977994918823242,0.06391787528991699,0,0,0,52
Hamming,5,96,6,normal,0.23871803283691406,0.0584259033203125,0,52,0,0
Hamming,5,96,6,anomalous,0.23871803283691406,0.06409692764282227,0,0,0,52
Hamming,5,96,7,normal,0.24828696250915527,0.05884385108947754,0,52,0,0
Hamming,5,96,7,anomalous,0.24828696250915527,0.06414198875427246,0,0,0,52
Hamming,5,96,8,normal,0.24125289916992188,0.058381080627441406,0,52,0,0
Hamming,5,96,8,anomalous,0.24125289916992188,0.0627129077911377,0,0,0,52
Hamming,5,96,9,normal,0.24071621894836426,0.05877399444580078,0,52,0,0
Hamming,5,96,9,anomalous,0.24071621894836426,0.07143592834472656,0,0,0,52
Hamming,5,96,10,normal,0.2401289939880371,0.058470964431762695,0,52,0,0
Hamming,5,96,10,anomalous,0.2401289939880371,0.06385421752929688,0,0,0,52
Hamming,10,96,1,normal,0.2742149829864502,0.06749391555786133,0,52,0,0
Hamming,10,96,1,anomalous,0.2742149829864502,0.07188987731933594,0,0,0,52
Hamming,10,96,2,normal,0.28403306007385254,0.06775903701782227,0,52,0,0
Hamming,10,96,2,anomalous,0.28403306007385254,0.07189393043518066,0,0,0,52
Hamming,10,96,3,normal,0.27519679069519043,0.06738734245300293,0,51,1,0
Hamming,10,96,3,anomalous,0.27519679069519043,0.07157564163208008,3,0,0,49
Hamming,10,96,4,normal,0.2748122215270996,0.07534480094909668,0,51,1,0
Hamming,10,96,4,anomalous,0.2748122215270996,0.07358622550964355,3,0,0,49
Hamming,10,96,5,normal,0.2793850898742676,0.06728982925415039,0,51,1,0
Hamming,10,96,5,anomalous,0.2793850898742676,0.07199811935424805,3,0,0,49
Hamming,10,96,6,normal,0.2775309085845947,0.06834697723388672,0,51,1,0
Hamming,10,96,6,anomalous,0.2775309085845947,0.07147502899169922,3,0,0,49
Hamming,10,96,7,normal,0.28290319442749023,0.06730890274047852,0,50,2,0
Hamming,10,96,7,anomalous,0.28290319442749023,0.07330799102783203,8,0,0,44
Hamming,10,96,8,normal,0.2741692066192627,0.0671849250793457,0,50,2,0
Hamming,10,96,8,anomalous,0.2741692066192627,0.07190394401550293,8,0,0,44
Hamming,10,96,9,normal,0.3000609874725342,0.06723713874816895,0,50,2,0
Hamming,10,96,9,anomalous,0.3000609874725342,0.07198572158813477,8,0,0,44
Hamming,10,96,10,normal,0.27457284927368164,0.06784987449645996,0,50,2,0
Hamming,10,96,10,anomalous,0.27457284927368164,0.07110714912414551,8,0,0,44
Hamming,15,96,1,normal,0.3187828063964844,0.07844090461730957,0,52,0,0
Hamming,15,96,1,anomalous,0.3187828063964844,0.08238506317138672,1,0,0,51
Hamming,15,96,2,normal,0.31432485580444336,0.07647895812988281,0,52,0,0
Hamming,15,96,2,anomalous,0.31432485580444336,0.08118915557861328,3,0,0,49
Hamming,15,96,3,normal,0.32044124603271484,0.08532905578613281,0,52,0,0
Hamming,15,96,3,anomalous,0.32044124603271484,0.08395600318908691,11,0,0,41
Hamming,15,96,4,normal,0.3135530948638916,0.07717204093933105,0,52,0,0
Hamming,15,96,4,anomalous,0.3135530948638916,0.08161687850952148,11,0,0,41
Hamming,15,96,5,normal,0.313399076461792,0.0846090316772461,0,52,0,0
Hamming,15,96,5,anomalous,0.313399076461792,0.0838470458984375,11,0,0,41
Hamming,15,96,6,normal,0.31394100189208984,0.07689905166625977,0,52,0,0
Hamming,15,96,6,anomalous,0.31394100189208984,0.0812227725982666,11,0,0,41
Hamming,15,96,7,normal,0.3139078617095947,0.08218193054199219,0,48,4,0
Hamming,15,96,7,anomalous,0.3139078617095947,0.08311223983764648,23,0,0,29
Hamming,15,96,8,normal,0.31441497802734375,0.07644081115722656,0,48,4,0
Hamming,15,96,8,anomalous,0.31441497802734375,0.08184981346130371,23,0,0,29
Hamming,15,96,9,normal,0.3143312931060791,0.07632708549499512,0,48,4,0
Hamming,15,96,9,anomalous,0.3143312931060791,0.08904290199279785,23,0,0,29
Hamming,15,96,10,normal,0.32074785232543945,0.07646584510803223,0,48,4,0
Hamming,15,96,10,anomalous,0.32074785232543945,0.08179831504821777,23,0,0,29
Hamming,20,96,1,normal,0.35406994819641113,0.09217190742492676,0,52,0,0
Hamming,20,96,1,anomalous,0.35406994819641113,0.09277486801147461,5,0,0,47
Hamming,20,96,2,normal,0.35392093658447266,0.08670830726623535,0,50,2,0
Hamming,20,96,2,anomalous,0.35392093658447266,0.09120488166809082,12,0,0,40
Hamming,20,96,3,normal,0.35942602157592773,0.08779120445251465,0,50,2,0
Hamming,20,96,3,anomalous,0.35942602157592773,0.09223079681396484,12,0,0,40
Hamming,20,96,4,normal,0.3538787364959717,0.08600616455078125,0,50,2,0
Hamming,20,96,4,anomalous,0.3538787364959717,0.09150290489196777,12,0,0,40
Hamming,20,96,5,normal,0.36235475540161133,0.08717989921569824,0,50,2,0
Hamming,20,96,5,anomalous,0.36235475540161133,0.09170031547546387,12,0,0,40
Hamming,20,96,6,normal,0.3547048568725586,0.08986806869506836,0,50,2,0
Hamming,20,96,6,anomalous,0.3547048568725586,0.09154820442199707,12,0,0,40
Hamming,20,96,7,normal,0.3632547855377197,0.08652186393737793,0,49,3,0
Hamming,20,96,7,anomalous,0.3632547855377197,0.09324502944946289,20,0,0,32
Hamming,20,96,8,normal,0.353222131729126,0.08582496643066406,0,49,3,0
Hamming,20,96,8,anomalous,0.353222131729126,0.09347891807556152,20,0,0,32
Hamming,20,96,9,normal,0.3622868061065674,0.08763909339904785,0,49,3,0
Hamming,20,96,9,anomalous,0.3622868061065674,0.09178614616394043,20,0,0,32
Hamming,20,96,10,normal,0.3552389144897461,0.0873260498046875,0,46,6,0
Hamming,20,96,10,anomalous,0.3552389144897461,0.09611010551452637,25,0,0,27
Hamming,25,96,1,normal,0.3991076946258545,0.09744000434875488,0,52,0,0
Hamming,25,96,1,anomalous,0.3991076946258545,0.10383892059326172,6,0,0,46
Hamming,25,96,2,normal,0.40001583099365234,0.09914493560791016,0,52,0,0
Hamming,25,96,2,anomalous,0.40001583099365234,0.1039421558380127,10,0,0,42
Hamming,25,96,3,normal,0.3963041305541992,0.09723997116088867,0,52,0,0
Hamming,25,96,3,anomalous,0.3963041305541992,0.10264396667480469,10,0,0,42
Hamming,25,96,4,normal,0.40489888191223145,0.09791684150695801,0,51,1,0
Hamming,25,96,4,anomalous,0.40489888191223145,0.10183978080749512,16,0,0,36
Hamming,25,96,5,normal,0.39544105529785156,0.09643101692199707,0,49,3,0
Hamming,25,96,5,anomalous,0.39544105529785156,0.10861086845397949,28,0,0,24
Hamming,25,96,6,normal,0.3967618942260742,0.09712791442871094,0,49,3,0
Hamming,25,96,6,anomalous,0.3967618942260742,0.10150575637817383,28,0,0,24
Hamming,25,96,7,normal,0.4009709358215332,0.09759879112243652,0,49,3,0
Hamming,25,96,7,anomalous,0.4009709358215332,0.10347318649291992,28,0,0,24
Hamming,25,96,8,normal,0.39882612228393555,0.09723901748657227,0,49,3,0
Hamming,25,96,8,anomalous,0.39882612228393555,0.10318398475646973,28,0,0,24
Hamming,25,96,9,normal,0.4048798084259033,0.09780263900756836,0,49,3,0
Hamming,25,96,9,anomalous,0.4048798084259033,0.10240602493286133,28,0,0,24
Hamming,25,96,10,normal,0.3957092761993408,0.09656500816345215,0,45,7,0
Hamming,25,96,10,anomalous,0.3957092761993408,0.10966920852661133,33,0,0,19
Hamming,30,96,1,normal,0.4406321048736572,0.10667300224304199,0,52,0,0
Hamming,30,96,1,anomalous,0.4406321048736572,0.11217617988586426,7,0,0,45
Hamming,30,96,2,normal,0.4460418224334717,0.10685205459594727,0,52,0,0
Hamming,30,96,2,anomalous,0.4460418224334717,0.11369085311889648,7,0,0,45
Hamming,30,96,3,normal,0.43934202194213867,0.10625028610229492,0,51,1,0
Hamming,30,96,3,anomalous,0.43934202194213867,0.11968374252319336,15,0,0,37
Hamming,30,96,4,normal,0.44019579887390137,0.1065371036529541,0,48,4,0
Hamming,30,96,4,anomalous,0.44019579887390137,0.11126494407653809,24,0,0,28
Hamming,30,96,5,normal,0.44579315185546875,0.10648274421691895,0,48,4,0
Hamming,30,96,5,anomalous,0.44579315185546875,0.11318588256835938,24,0,0,28
Hamming,30,96,6,normal,0.43821001052856445,0.10580801963806152,0,48,4,0
Hamming,30,96,6,anomalous,0.43821001052856445,0.11999821662902832,24,0,0,28
Hamming,30,96,7,normal,0.4383561611175537,0.10677790641784668,0,48,4,0
Hamming,30,96,7,anomalous,0.4383561611175537,0.11222338676452637,24,0,0,28
Hamming,30,96,8,normal,0.44962000846862793,0.10607099533081055,0,48,4,0
Hamming,30,96,8,anomalous,0.44962000846862793,0.11404228210449219,24,0,0,28
Hamming,30,96,9,normal,0.44266796112060547,0.10794591903686523,0,47,5,0
Hamming,30,96,9,anomalous,0.44266796112060547,0.11475491523742676,27,0,0,25
Hamming,30,96,10,normal,0.43796396255493164,0.10624504089355469,0,47,5,0
Hamming,30,96,10,anomalous,0.43796396255493164,0.11167788505554199,27,0,0,25
Hamming,35,96,1,normal,0.4879937171936035,0.11680388450622559,0,52,0,0
Hamming,35,96,1,anomalous,0.4879937171936035,0.12592387199401855,10,0,0,42
Hamming,35,96,2,normal,0.48610687255859375,0.12040328979492188,0,51,1,0
Hamming,35,96,2,anomalous,0.48610687255859375,0.12342000007629395,18,0,0,34
Hamming,35,96,3,normal,0.48334217071533203,0.11653995513916016,0,49,3,0
Hamming,35,96,3,anomalous,0.48334217071533203,0.12374186515808105,21,0,0,31
Hamming,35,96,4,normal,0.4945659637451172,0.1180872917175293,0,47,5,0
Hamming,35,96,4,anomalous,0.4945659637451172,0.12443017959594727,25,0,0,27
Hamming,35,96,5,normal,0.4896833896636963,0.11806511878967285,0,47,5,0
Hamming,35,96,5,anomalous,0.4896833896636963,0.12567591667175293,25,0,0,27
Hamming,35,96,6,normal,0.48269009590148926,0.12480998039245605,0,47,5,0
Hamming,35,96,6,anomalous,0.48269009590148926,0.12363338470458984,25,0,0,27
Hamming,35,96,7,normal,0.48445796966552734,0.11679506301879883,0,44,8,0
Hamming,35,96,7,anomalous,0.48445796966552734,0.1230626106262207,29,0,0,23
Hamming,35,96,8,normal,0.5308279991149902,0.12053608894348145,0,44,8,0
Hamming,35,96,8,anomalous,0.5308279991149902,0.13909602165222168,29,0,0,23
Hamming,35,96,9,normal,0.5162961483001709,0.11866402626037598,0,44,8,0
Hamming,35,96,9,anomalous,0.5162961483001709,0.12615180015563965,29,0,0,23
Hamming,35,96,10,normal,0.4982481002807617,0.12271833419799805,0,44,8,0
Hamming,35,96,10,anomalous,0.4982481002807617,0.12697291374206543,29,0,0,23
Hamming,40,96,1,normal,0.5417180061340332,0.13082480430603027,0,51,1,0
Hamming,40,96,1,anomalous,0.5417180061340332,0.14641094207763672,7,0,0,45
Hamming,40,96,2,normal,0.5374689102172852,0.13001489639282227,0,51,1,0
Hamming,40,96,2,anomalous,0.5374689102172852,0.13724422454833984,14,0,0,38
Hamming,40,96,3,normal,0.5640308856964111,0.1376051902770996,0,51,1,0
Hamming,40,96,3,anomalous,0.5640308856964111,0.13663220405578613,18,0,0,34
Hamming,40,96,4,normal,0.5465030670166016,0.1275310516357422,0,46,6,0
Hamming,40,96,4,anomalous,0.5465030670166016,0.13602495193481445,24,0,0,28
Hamming,40,96,5,normal,0.5334680080413818,0.12861108779907227,0,46,6,0
Hamming,40,96,5,anomalous,0.5334680080413818,0.1330559253692627,24,0,0,28
Hamming,40,96,6,normal,0.5296690464019775,0.1338498592376709,0,45,7,0
Hamming,40,96,6,anomalous,0.5296690464019775,0.13668608665466309,28,0,0,24
Hamming,40,96,7,normal,0.5308451652526855,0.12877702713012695,0,45,7,0
Hamming,40,96,7,anomalous,0.5308451652526855,0.13477611541748047,28,0,0,24
Hamming,40,96,8,normal,0.5359437465667725,0.13104891777038574,0,45,7,0
Hamming,40,96,8,anomalous,0.5359437465667725,0.13773179054260254,28,0,0,24
Hamming,40,96,9,normal,0.5346078872680664,0.12805914878845215,0,45,7,0
Hamming,40,96,9,anomalous,0.5346078872680664,0.13520193099975586,28,0,0,24
Hamming,40,96,10,normal,0.5332920551300049,0.12853622436523438,0,45,7,0
Hamming,40,96,10,anomalous,0.5332920551300049,0.13425683975219727,28,0,0,24
Hamming,45,96,1,normal,0.5775971412658691,0.1483011245727539,0,51,1,0
Hamming,45,96,1,anomalous,0.5775971412658691,0.14567184448242188,9,0,0,43
Hamming,45,96,2,normal,0.5693578720092773,0.13971996307373047,0,51,1,0
Hamming,45,96,2,anomalous,0.5693578720092773,0.15300393104553223,14,0,0,38
Hamming,45,96,3,normal,0.5758519172668457,0.13873815536499023,0,51,1,0
Hamming,45,96,3,anomalous,0.5758519172668457,0.15129613876342773,14,0,0,38
Hamming,45,96,4,normal,0.5731689929962158,0.138077974319458,0,51,1,0
Hamming,45,96,4,anomalous,0.5731689929962158,0.14962315559387207,17,0,0,35
Hamming,45,96,5,normal,0.5813710689544678,0.1398773193359375,0,49,3,0
Hamming,45,96,5,anomalous,0.5813710689544678,0.14615797996520996,19,0,0,33
Hamming,45,96,6,normal,0.5805981159210205,0.1378319263458252,0,49,3,0
Hamming,45,96,6,anomalous,0.5805981159210205,0.14878606796264648,19,0,0,33
Hamming,45,96,7,normal,0.5810039043426514,0.13858985900878906,0,44,8,0
Hamming,45,96,7,anomalous,0.5810039043426514,0.14586901664733887,26,0,0,26
Hamming,45,96,8,normal,0.5778741836547852,0.13926005363464355,0,44,8,0
Hamming,45,96,8,anomalous,0.5778741836547852,0.1450059413909912,26,0,0,26
Hamming,45,96,9,normal,0.5744760036468506,0.14724087715148926,0,44,8,0
Hamming,45,96,9,anomalous,0.5744760036468506,0.1461789608001709,26,0,0,26
Hamming,45,96,10,normal,0.5720329284667969,0.1388719081878662,0,41,11,0
Hamming,45,96,10,anomalous,0.5720329284667969,0.15692996978759766,27,0,0,25
Hamming,50,96,1,normal,0.6247360706329346,0.15118002891540527,0,51,1,0
Hamming,50,96,1,anomalous,0.6247360706329346,0.16125988960266113,3,0,0,49
Hamming,50,96,2,normal,0.6194272041320801,0.1498699188232422,0,51,1,0
Hamming,50,96,2,anomalous,0.6194272041320801,0.15745306015014648,12,0,0,40
Hamming,50,96,3,normal,0.6261329650878906,0.14968490600585938,0,51,1,0
Hamming,50,96,3,anomalous,0.6261329650878906,0.15681886672973633,14,0,0,38
Hamming,50,96,4,normal,0.6276030540466309,0.1495380401611328,0,49,3,0
Hamming,50,96,4,anomalous,0.6276030540466309,0.1576690673828125,15,0,0,37
Hamming,50,96,5,normal,0.6261899471282959,0.1496577262878418,0,49,3,0
Hamming,50,96,5,anomalous,0.6261899471282959,0.15601110458374023,15,0,0,37
Hamming,50,96,6,normal,0.6248772144317627,0.15053081512451172,0,49,3,0
Hamming,50,96,6,anomalous,0.6248772144317627,0.15824484825134277,15,0,0,37
Hamming,50,96,7,normal,0.6248509883880615,0.1497330665588379,0,46,6,0
Hamming,50,96,7,anomalous,0.6248509883880615,0.15677309036254883,18,0,0,34
Hamming,50,96,8,normal,0.6250560283660889,0.1492469310760498,0,46,6,0
Hamming,50,96,8,anomalous,0.6250560283660889,0.1574258804321289,18,0,0,34
Hamming,50,96,9,normal,0.6251981258392334,0.15005087852478027,0,46,6,0
Hamming,50,96,9,anomalous,0.6251981258392334,0.15651416778564453,18,0,0,34
Hamming,50,96,10,normal,0.6230080127716064,0.1500098705291748,0,46,6,0
Hamming,50,96,10,anomalous,0.6230080127716064,0.15732717514038086,18,0,0,34
Hamming,5,168,1,normal,0.15140414237976074,0.037651777267456055,0,30,0,0
Hamming,5,168,1,anomalous,0.15140414237976074,0.03932785987854004,0,0,0,30
Hamming,5,168,2,normal,0.15304994583129883,0.03761410713195801,0,29,1,0
Hamming,5,168,2,anomalous,0.15304994583129883,0.03909802436828613,0,0,0,30
Hamming,5,168,3,normal,0.15969085693359375,0.037728071212768555,0,29,1,0
Hamming,5,168,3,anomalous,0.15969085693359375,0.039437055587768555,0,0,0,30
Hamming,5,168,4,normal,0.15578293800354004,0.037580013275146484,0,29,1,0
Hamming,5,168,4,anomalous,0.15578293800354004,0.03942584991455078,0,0,0,30
Hamming,5,168,5,normal,0.15398502349853516,0.03761601448059082,0,29,1,0
Hamming,5,168,5,anomalous,0.15398502349853516,0.03926682472229004,0,0,0,30
Hamming,5,168,6,normal,0.15293502807617188,0.037817955017089844,0,29,1,0
Hamming,5,168,6,anomalous,0.15293502807617188,0.03902316093444824,0,0,0,30
Hamming,5,168,7,normal,0.15921401977539062,0.037271738052368164,0,29,1,0
Hamming,5,168,7,anomalous,0.15921401977539062,0.03835868835449219,0,0,0,30
Hamming,5,168,8,normal,0.15163397789001465,0.03824615478515625,0,29,1,0
Hamming,5,168,8,anomalous,0.15163397789001465,0.041629791259765625,0,0,0,30
